year,name,spotrac_url,spotrac_id,team,bonus,position,country,mlb_id,birthdate
2024,Dariel Arias,https://www.spotrac.com/redirect/player/87335/,87335,CLE,0,SS,Dominican Republic,,
2024,Alejandro Blasco,https://www.spotrac.com/redirect/player/87336/,87336,CLE,0,INF,Venezuela,,
2024,Yeiferth Castillo,https://www.spotrac.com/redirect/player/87337/,87337,CLE,0,OF,Venezuela,,
2024,Carlos Caripa,https://www.spotrac.com/redirect/player/87338/,87338,CLE,0,OF,Venezuela,,
2024,Steven Cruz,https://www.spotrac.com/redirect/player/87340/,87340,CLE,0,SS,Dominican Republic,674444,1999-06-15
2024,Carlos Garces,https://www.spotrac.com/redirect/player/87341/,87341,CLE,0,SS,Venezuela,,
2024,Wuinder Torres,https://www.spotrac.com/redirect/player/87342/,87342,CLE,0,C,Venezuela,,
2024,Wilinyer Ardiles,https://www.spotrac.com/redirect/player/87343/,87343,CLE,0,P,Venezuela,,
2024,Dauri Fernandez,https://www.spotrac.com/redirect/player/87344/,87344,CLE,0,INF,Dominican Republic,,
2024,Randy Martinez,https://www.spotrac.com/redirect/player/87345/,87345,CLE,0,INF,Venezuela,,
2024,Alejandro Rivera,https://www.spotrac.com/redirect/player/87347/,87347,CLE,0,P,Venezuela,,
2024,Erich Tovar,https://www.spotrac.com/redirect/player/87348/,87348,CLE,0,P,Venezuela,,
2024,Delni Uribe,https://www.spotrac.com/redirect/player/87349/,87349,CLE,0,P,Dominican Republic,,
2024,Santiago Ustariz,https://www.spotrac.com/redirect/player/87350/,87350,CLE,0,C,Venezuela,,
2024,Cristian Arguelles,https://www.spotrac.com/redirect/player/87353/,87353,COL,0,OF,Venezuela,821692,2007-06-30
2024,Gregory Sanchez,https://www.spotrac.com/redirect/player/87357/,87357,COL,0,P,Dominican Republic,,
2024,Josue Enrique,https://www.spotrac.com/redirect/player/87358/,87358,COL,0,P,Dominican Republic,,
2024,Erick Veras,https://www.spotrac.com/redirect/player/87359/,87359,COL,0,P,Dominican Republic,,
2024,Carlos Rodriguez,https://www.spotrac.com/redirect/player/87360/,87360,COL,0,P,Dominican Republic,,
2024,Marcos Pimentel,https://www.spotrac.com/redirect/player/87361/,87361,COL,0,P,Panama,821021,2006-09-30
2024,Danny Cancro,https://www.spotrac.com/redirect/player/87362/,87362,COL,0,SS,Venezuela,,
2024,Carlos Martorella,https://www.spotrac.com/redirect/player/87364/,87364,COL,0,P,Venezuela,,
2024,Anderson Tovar,https://www.spotrac.com/redirect/player/87365/,87365,COL,0,OF,Venezuela,,
2024,Jhondre Liscano,https://www.spotrac.com/redirect/player/87366/,87366,COL,0,P,Venezuela,821053,2006-09-30
2024,Brian Fernandez,https://www.spotrac.com/redirect/player/87367/,87367,COL,0,P,Venezuela,,
2024,Maximo Gonzalez,https://www.spotrac.com/redirect/player/87368/,87368,COL,0,P,Venezuela,,
2024,Jesus Pinto,https://www.spotrac.com/redirect/player/87370/,87370,DET,0,OF,Venezuela,,
2024,Armando Lao,https://www.spotrac.com/redirect/player/87371/,87371,DET,0,C,Venezuela,,
2024,Jonathan Moya,https://www.spotrac.com/redirect/player/87372/,87372,DET,0,OF,Dominican Republic,,
2024,Ronald Ramirez,https://www.spotrac.com/redirect/player/87373/,87373,DET,0,SS,Dominican Republic,,
2024,Albert Ramos,https://www.spotrac.com/redirect/player/87375/,87375,DET,0,P,Dominican Republic,,
2024,Branell Anderson,https://www.spotrac.com/redirect/player/87376/,87376,DET,0,P,Nicaragua,,
2024,Anderson Paula,https://www.spotrac.com/redirect/player/87380/,87380,HOU,0,OF,Dominican Republic,,
2024,Samuel Brito,https://www.spotrac.com/redirect/player/87383/,87383,HOU,0,SS,Venezuela,,
2024,Alex Quiroz,https://www.spotrac.com/redirect/player/87384/,87384,HOU,0,C,Venezuela,,
2024,Angel Peralta,https://www.spotrac.com/redirect/player/87385/,87385,HOU,0,P,Dominican Republic,,
2024,Cristian Navarro,https://www.spotrac.com/redirect/player/87386/,87386,HOU,0,P,Panama,,
2024,Eduardito Lopez,https://www.spotrac.com/redirect/player/87387/,87387,HOU,0,INF,Dominican Republic,,
2024,Kevin Santana,https://www.spotrac.com/redirect/player/87388/,87388,HOU,0,P,Dominican Republic,,
2024,Jhonayker Ugarte,https://www.spotrac.com/redirect/player/87391/,87391,KC,0,SS,Venezuela,,
2024,Darison Garcia,https://www.spotrac.com/redirect/player/87392/,87392,KC,0,SS,Dominican Republic,,
2024,Anderson Garcia,https://www.spotrac.com/redirect/player/87395/,87395,KC,0,SS,Dominican Republic,,
2024,Juan Rivera,https://www.spotrac.com/redirect/player/87396/,87396,KC,0,P,Dominican Republic,686309,1998-06-04
2024,Robinson Chacon,https://www.spotrac.com/redirect/player/87397/,87397,KC,0,OF,Venezuela,,
2024,Anthony Longo,https://www.spotrac.com/redirect/player/87394/,87394,KC,0,C,Venezuela,,
2024,Greylin De La Paz,https://www.spotrac.com/redirect/player/87400/,87400,LAA,0,SS,Dominican Republic,,
2024,Humberto Tiberi,https://www.spotrac.com/redirect/player/87401/,87401,LAA,0,C,Venezuela,,
2024,Dioris De La Rosa,https://www.spotrac.com/redirect/player/87402/,87402,LAA,0,P,Dominican Republic,,
2024,Cristopher Montilla,https://www.spotrac.com/redirect/player/87403/,87403,LAA,0,P,Venezuela,,
2024,Jhostin Betances,https://www.spotrac.com/redirect/player/87404/,87404,LAA,0,P,Dominican Republic,,
2024,Marlon Quintero,https://www.spotrac.com/redirect/player/87405/,87405,LAA,0,C,Panama,,
2024,Jhassier Flores,https://www.spotrac.com/redirect/player/87406/,87406,LAA,0,P,Panama,,
2024,Daniel Colina,https://www.spotrac.com/redirect/player/87407/,87407,LAA,0,P,Venezuela,,
2024,Jose Camcho,https://www.spotrac.com/redirect/player/87408/,87408,LAA,0,C,Venezuela,,
2024,Manuel Silva,https://www.spotrac.com/redirect/player/87409/,87409,LAA,0,OF,Venezuela,,
2024,Kauriel Leon,https://www.spotrac.com/redirect/player/87410/,87410,LAA,0,P,Dominican Republic,,
2024,Fabian Gallardo,https://www.spotrac.com/redirect/player/87411/,87411,LAA,0,P,Venezuela,,
2024,Wilberson De Pena,https://www.spotrac.com/redirect/player/87412/,87412,LAA,0,OF,Dominican Republic,,
2024,Rafy Peguero,https://www.spotrac.com/redirect/player/87414/,87414,LAD,0,OF,Dominican Republic,,
2024,Yojackson Laya,https://www.spotrac.com/redirect/player/87415/,87415,LAD,0,SS,Venezuela,,
2024,Erni Orellana,https://www.spotrac.com/redirect/player/87416/,87416,LAD,0,OF,Venezuela,,
2024,Carlos Sardina,https://www.spotrac.com/redirect/player/87417/,87417,LAD,0,P,Venezuela,,
2024,David Romero,https://www.spotrac.com/redirect/player/87418/,87418,LAD,0,SS,Venezuela,,
2024,Heudy Pena,https://www.spotrac.com/redirect/player/87419/,87419,LAD,0,SS,Dominican Republic,,
2024,Eury Rosa,https://www.spotrac.com/redirect/player/87420/,87420,LAD,0,C,Dominican Republic,692864,2000-11-23
2024,Reylin Mariano,https://www.spotrac.com/redirect/player/87421/,87421,LAD,0,SS,Dominican Republic,,
2024,Francisco Espinoza,https://www.spotrac.com/redirect/player/87422/,87422,LAD,0,C,Venezuela,,
2024,Eduardo Rojas,https://www.spotrac.com/redirect/player/87423/,87423,LAD,0,C,Venezuela,,
2024,Allan Atoji,https://www.spotrac.com/redirect/player/87424/,87424,LAD,0,C,Uganda,,
2024,Jose Lopez,https://www.spotrac.com/redirect/player/87425/,87425,LAD,0,P,Venezuela,673111,1999-02-15
2024,Alexis Dominguez,https://www.spotrac.com/redirect/player/87426/,87426,LAD,0,P,Dominican Republic,,
2024,Axel Perez,https://www.spotrac.com/redirect/player/87427/,87427,LAD,0,P,Dominican Republic,,
2024,Angel Ramirez,https://www.spotrac.com/redirect/player/87428/,87428,LAD,0,P,Mexico,807587,2005-03-28
2024,Christian Muniz,https://www.spotrac.com/redirect/player/87430/,87430,LAD,0,P,Mexico,,
2024,Michael Ramirez,https://www.spotrac.com/redirect/player/87431/,87431,LAD,0,P,Venezuela,,
2024,Leider Padilla,https://www.spotrac.com/redirect/player/87432/,87432,LAD,0,OF,Venezuela,,
2024,Luis Pena,https://www.spotrac.com/redirect/player/87457/,87457,MIL,0,SS,Dominican Republic,650656,1995-08-24
2024,Joandruw Pena,https://www.spotrac.com/redirect/player/87458/,87458,MIL,0,SS,Venezuela,,
2024,Handelfry Encarnacion,https://www.spotrac.com/redirect/player/87459/,87459,MIL,0,OF,Dominican Republic,,
2024,Frederick Montero,https://www.spotrac.com/redirect/player/87460/,87460,MIL,0,SS,Dominican Republic,,
2024,Luis Corobo,https://www.spotrac.com/redirect/player/87461/,87461,MIL,0,C,Venezuela,,
2024,Carlos Done,https://www.spotrac.com/redirect/player/87462/,87462,MIL,0,OF,Dominican Republic,,
2024,Juan Martinez,https://www.spotrac.com/redirect/player/87464/,87464,MIL,0,SS,Venezuela,,
2024,Jose Anderson,https://www.spotrac.com/redirect/player/87465/,87465,MIL,0,OF,Dominican Republic,,
2024,Juan Ortuno Jr.,https://www.spotrac.com/redirect/player/87466/,87466,MIL,0,SS,Venezuela,,
2024,Moises Polanco,https://www.spotrac.com/redirect/player/87467/,87467,MIL,0,SS,Venezuela,,
2024,Jonathan Rangel,https://www.spotrac.com/redirect/player/87468/,87468,MIL,0,SS,Venezuela,821158,2007-02-23
2024,Kevin Garcia,https://www.spotrac.com/redirect/player/87469/,87469,MIL,0,C,Venezuela,,
2024,Frandy Lafond,https://www.spotrac.com/redirect/player/87470/,87470,MIL,0,OF,Dominican Republic,,
2024,Paul Hoff,https://www.spotrac.com/redirect/player/87471/,87471,MIL,0,P,Germany,,
2024,Yoneiker Lugo,https://www.spotrac.com/redirect/player/87472/,87472,MIL,0,C,Venezuela,,
2024,Emiliano Garcia,https://www.spotrac.com/redirect/player/87473/,87473,MIL,0,P,Mexico,,
2024,Christopher Peralta,https://www.spotrac.com/redirect/player/87474/,87474,MIL,0,P,Dominican Republic,821639,2007-05-16
2024,Jeremy George,https://www.spotrac.com/redirect/player/87475/,87475,MIL,0,OF,Panama,,
2024,Lukas Gonzalez,https://www.spotrac.com/redirect/player/87476/,87476,MIL,0,P,Panama,,
2024,Manuel Moreno,https://www.spotrac.com/redirect/player/87477/,87477,MIL,0,P,Panama,821191,2006-10-23
2024,Wenderlyn King,https://www.spotrac.com/redirect/player/87478/,87478,MIL,0,P,Dominican Republic,,
2024,Dalvin Bodre,https://www.spotrac.com/redirect/player/87479/,87479,MIL,0,P,Dominican Republic,821182,2006-11-27
2024,Ayendy Bravo,https://www.spotrac.com/redirect/player/87480/,87480,MIL,0,P,Dominican Republic,,
2024,Daiyiro Candelo,https://www.spotrac.com/redirect/player/87481/,87481,MIL,0,P,Venezuela,,
2024,Yohandy Cruz,https://www.spotrac.com/redirect/player/87482/,87482,MIL,0,SS,Dominican Republic,,
2024,Lonell Downs,https://www.spotrac.com/redirect/player/87483/,87483,MIL,0,P,Nicaragua,,
2024,Josue Toledo,https://www.spotrac.com/redirect/player/87484/,87484,MIL,0,P,Nicaragua,,
2024,Angel Gonzalez,https://www.spotrac.com/redirect/player/87485/,87485,MIL,0,OF,Costa Rica,694261,2002-08-26
2024,Dariel Jasquez,https://www.spotrac.com/redirect/player/87486/,87486,MIL,0,P,Dominican Republic,,
2024,Enderson Mercado,https://www.spotrac.com/redirect/player/87487/,87487,MIL,0,P,Venezuela,,
2024,Jean Carlos Rodriguez,https://www.spotrac.com/redirect/player/87488/,87488,MIL,0,P,Dominican Republic,,
2024,Jhoanjel Saez,https://www.spotrac.com/redirect/player/87489/,87489,MIL,0,SS,Dominican Republic,,
2024,Victor Leal,https://www.spotrac.com/redirect/player/87493/,87493,MIN,0,C,Venezuela,,
2024,Alver Medina,https://www.spotrac.com/redirect/player/87494/,87494,MIN,0,SS,Dominican Republic,,
2024,Davirick Fuenmayor,https://www.spotrac.com/redirect/player/87495/,87495,MIN,0,OF,Venezuela,,
2024,Yoel Roque,https://www.spotrac.com/redirect/player/87496/,87496,MIN,0,P,Dominican Republic,,
2024,Merphy Hernandez,https://www.spotrac.com/redirect/player/87497/,87497,MIN,0,OF,Dominican Republic,,
2024,Melvin Rodriguez,https://www.spotrac.com/redirect/player/87498/,87498,MIN,0,P,Dominican Republic,821060,2006-02-27
2024,Daniel Manzueta,https://www.spotrac.com/redirect/player/87499/,87499,MIN,0,P,Dominican Republic,,
2024,Leandy Mella,https://www.spotrac.com/redirect/player/87503/,87503,NYM,0,SS,Dominican Republic,,
2024,Bohan Adderley,https://www.spotrac.com/redirect/player/87504/,87504,NYM,0,SS,The Bahamas,,
2024,Anthony Delgado,https://www.spotrac.com/redirect/player/87505/,87505,NYM,0,OF,Dominican Republic,,
2024,Adolfo Miranda,https://www.spotrac.com/redirect/player/87506/,87506,NYM,0,OF,Cuba,,
2024,Maxgregori Harvey,https://www.spotrac.com/redirect/player/87507/,87507,NYM,0,P,Dominican Republic,821608,2006-11-12
2024,Luis Montero,https://www.spotrac.com/redirect/player/87509/,87509,NYM,0,P,Dominican Republic,821667,2006-09-09
2024,Angel De La Rosa,https://www.spotrac.com/redirect/player/87510/,87510,NYM,0,P,Dominican Republic,,
2024,Leyvi Rodriguez,https://www.spotrac.com/redirect/player/87511/,87511,NYM,0,P,Dominican Republic,,
2024,Fidel Pinango,https://www.spotrac.com/redirect/player/87512/,87512,NYM,0,INF,Venezuela,,
2024,Jonnhan Sanchez,https://www.spotrac.com/redirect/player/87513/,87513,NYM,0,OF,Venezuela,,
2024,Josmir Reyes,https://www.spotrac.com/redirect/player/87514/,87514,NYM,0,C,Venezuela,,
2024,Leiner Ramirez,https://www.spotrac.com/redirect/player/87515/,87515,NYM,0,INF,Colombia,,
2024,Rocky Solano,https://www.spotrac.com/redirect/player/87516/,87516,NYM,0,OF,Dominican Republic,,
2024,Starling Fernandez,https://www.spotrac.com/redirect/player/87517/,87517,NYM,0,INF,Dominican Republic,,
2024,Roybert Herrera,https://www.spotrac.com/redirect/player/87518/,87518,NYM,0,INF,Venezuela,,
2024,Diover De Aza,https://www.spotrac.com/redirect/player/87519/,87519,NYM,0,INF,Dominican Republic,,
2024,Franklin Candelario,https://www.spotrac.com/redirect/player/87520/,87520,NYM,0,OF,Dominican Republic,,
2024,Richard Matic,https://www.spotrac.com/redirect/player/87522/,87522,NYY,0,3B,Dominican Republic,,
2024,Dexter Peralta,https://www.spotrac.com/redirect/player/87523/,87523,NYY,0,SS,Dominican Republic,,
2024,Queni Pineda,https://www.spotrac.com/redirect/player/87524/,87524,NYY,0,C,Dominican Republic,,
2024,Alexander Almonte,https://www.spotrac.com/redirect/player/87525/,87525,NYY,0,P,Dominican Republic,,
2024,Browm Martinez,https://www.spotrac.com/redirect/player/87526/,87526,NYY,0,OF,Dominican Republic,,
2024,Angel Ventura,https://www.spotrac.com/redirect/player/87527/,87527,NYY,0,OF,Dominican Republic,,
2024,Edgar Jimenez,https://www.spotrac.com/redirect/player/87528/,87528,NYY,0,C,Dominican Republic,,
2024,Carlos Villaroel,https://www.spotrac.com/redirect/player/87529/,87529,NYY,0,C,Venezuela,,
2024,Dylan Medina,https://www.spotrac.com/redirect/player/87530/,87530,NYY,0,OF,Dominican Republic,,
2024,Carlos Rondon,https://www.spotrac.com/redirect/player/87531/,87531,NYY,0,C,Venezuela,,
2024,Estivenson Montero,https://www.spotrac.com/redirect/player/87532/,87532,NYY,0,OF,Dominican Republic,,
2024,Remy Veldhuisen,https://www.spotrac.com/redirect/player/87533/,87533,NYY,0,OF,Dominican Republic,,
2024,Marco Manzano,https://www.spotrac.com/redirect/player/87534/,87534,NYY,0,P,Venezuela,,
2024,Cristofer Reyes,https://www.spotrac.com/redirect/player/87535/,87535,NYY,0,SS,Dominican Republic,,
2024,Alejandro Pereira,https://www.spotrac.com/redirect/player/87540/,87540,OAK,0,C,Venezuela,,
2024,Samuel Gonzalez,https://www.spotrac.com/redirect/player/87541/,87541,OAK,0,SS,Venezuela,,
2024,Celso Lopez,https://www.spotrac.com/redirect/player/87542/,87542,OAK,0,P,Venezuela,,
2024,Yohandri Contreras,https://www.spotrac.com/redirect/player/87543/,87543,OAK,0,P,Venezuela,,
2024,Nathan Arends,https://www.spotrac.com/redirect/player/87545/,87545,OAK,0,P,Aruba,,
2024,Oliver Sirotti,https://www.spotrac.com/redirect/player/87546/,87546,OAK,0,P,Venezuela,,
2024,Julio Polanco Jr.,https://www.spotrac.com/redirect/player/87549/,87549,PHI,0,P,Dominican Republic,,
2024,Anderson Navas,https://www.spotrac.com/redirect/player/87550/,87550,PHI,0,C,Venezuela,,
2024,Mailerson Casanova,https://www.spotrac.com/redirect/player/87554/,87554,PHI,0,OF,Dominican Republic,,
2024,Ibrahim Ruiz,https://www.spotrac.com/redirect/player/87555/,87555,PHI,0,OF,Venezuela,,
2024,Josueth Quinonez,https://www.spotrac.com/redirect/player/87556/,87556,PHI,0,OF,Venezuela,,
2024,Cristobal Bena,https://www.spotrac.com/redirect/player/87558/,87558,PHI,0,SS,Dominican Republic,,
2024,David Freitas,https://www.spotrac.com/redirect/player/87559/,87559,PHI,0,OF,Venezuela,571679,1989-03-18
2024,Rene Yrish,https://www.spotrac.com/redirect/player/87560/,87560,PHI,0,P,Dominican Republic,,
2024,Reinold Navarro,https://www.spotrac.com/redirect/player/87565/,87565,PIT,0,P,Dominican Republic,,
2024,Frankeli Mesta,https://www.spotrac.com/redirect/player/87566/,87566,PIT,0,P,Dominican Republic,,
2024,Jesus Lizardo,https://www.spotrac.com/redirect/player/87567/,87567,PIT,0,C,Venezuela,,
2024,Randol Martinez,https://www.spotrac.com/redirect/player/87568/,87568,PIT,0,P,Dominican Republic,,
2024,Jesus Tapia,https://www.spotrac.com/redirect/player/87569/,87569,PIT,0,P,Dominican Republic,,
2024,Rubens Romero,https://www.spotrac.com/redirect/player/87570/,87570,PIT,0,P,Australia,,
2024,Adrian Aray,https://www.spotrac.com/redirect/player/87571/,87571,PIT,0,P,Venezuela,,
2024,Angel Herrera,https://www.spotrac.com/redirect/player/87572/,87572,PIT,0,P,Venezuela,808679,2005-09-16
2024,Michell Ojeda,https://www.spotrac.com/redirect/player/87573/,87573,PIT,0,SS,Venezuela,,
2024,Angel Soriano,https://www.spotrac.com/redirect/player/87576/,87576,PIT,0,P,Panama,,
2024,Javier Acevedo,https://www.spotrac.com/redirect/player/87577/,87577,PIT,0,C,Panama,,
2024,Phillando Williams,https://www.spotrac.com/redirect/player/87578/,87578,PIT,0,OF,The Bahamas,,
2024,Deshandro Tromp,https://www.spotrac.com/redirect/player/87579/,87579,PIT,0,3B,Curacao,,
2024,Oliver Gonzalez,https://www.spotrac.com/redirect/player/87584/,87584,STL,0,P,Panama,,
2024,Brayan Amoroso,https://www.spotrac.com/redirect/player/87585/,87585,STL,0,OF,Venezuela,,
2024,Gabriel Chinchilla,https://www.spotrac.com/redirect/player/87586/,87586,STL,0,P,Venezuela,,
2024,Jesus Garcia,https://www.spotrac.com/redirect/player/87588/,87588,STL,0,P,Venezuela,,
2024,Cristofer Lebron,https://www.spotrac.com/redirect/player/87589/,87589,STL,0,SS,Dominican Republic,,
2024,Yaxson Lucena,https://www.spotrac.com/redirect/player/87590/,87590,STL,0,OF,Venezuela,,
2024,Ryan Rodriguez,https://www.spotrac.com/redirect/player/87591/,87591,STL,0,P,Mexico,,
2024,Humberto Cruz,https://www.spotrac.com/redirect/player/87593/,87593,SD,0,P,Mexico,,
2024,Yunny Tovar,https://www.spotrac.com/redirect/player/87594/,87594,SD,0,P,Venezuela,,
2024,Clay Winklaar,https://www.spotrac.com/redirect/player/87595/,87595,SD,0,OF,Curacao,,
2024,Kevin Tamburini,https://www.spotrac.com/redirect/player/87596/,87596,SD,0,SS,Venezuela,,
2024,Marco Eluscat,https://www.spotrac.com/redirect/player/87597/,87597,SD,0,P,Dominican Republic,,
2024,Jesmaylin Arias,https://www.spotrac.com/redirect/player/87599/,87599,SD,0,OF,Dominican Republic,,
2024,Ibrain Ricardo,https://www.spotrac.com/redirect/player/87600/,87600,SD,0,SS,Colombia,,
2024,Ibrahyn Jimenez,https://www.spotrac.com/redirect/player/87601/,87601,SD,0,P,Colombia,,
2024,Juan Martinez,https://www.spotrac.com/redirect/player/87598/,87598,SD,0,SS,Venezuela,,
2024,Fernando Pena,https://www.spotrac.com/redirect/player/87605/,87605,SF,0,C,Venezuela,,
2024,Santiago Camacho,https://www.spotrac.com/redirect/player/87606/,87606,SF,0,C,Venezuela,,
2024,Oliver Tejada,https://www.spotrac.com/redirect/player/87607/,87607,SF,0,OF,Dominican Republic,,
2024,Juan Colorado,https://www.spotrac.com/redirect/player/87608/,87608,SF,0,SS,Venezuela,821610,2006-09-18
2024,Argenis Cayama,https://www.spotrac.com/redirect/player/87610/,87610,SF,0,P,Venezuela,821783,2006-09-15
2024,Jeyson Moya,https://www.spotrac.com/redirect/player/87611/,87611,SF,0,SS,Dominican Republic,,
2024,Albert Jimenez,https://www.spotrac.com/redirect/player/87612/,87612,SF,0,3B,Dominican Republic,,
2024,Kendry Castro,https://www.spotrac.com/redirect/player/87614/,87614,SF,0,P,Dominican Republic,,
2024,Ricardo Crespo,https://www.spotrac.com/redirect/player/87616/,87616,SF,0,OF,Venezuela,,
2024,Omar Calcurian,https://www.spotrac.com/redirect/player/87617/,87617,SF,0,P,Venezuela,,
2024,Howard Gonzalez,https://www.spotrac.com/redirect/player/87618/,87618,SF,0,OF,Venezuela,,
2024,Anthony Marquez,https://www.spotrac.com/redirect/player/87619/,87619,SF,0,SS,Venezuela,,
2024,Brandon Vasquez,https://www.spotrac.com/redirect/player/87620/,87620,SF,0,OF,Venezuela,821616,2006-12-06
2024,Elkyns Villarreal,https://www.spotrac.com/redirect/player/87621/,87621,SF,0,P,Panama,821640,2006-11-18
2024,Vinicius Dos Santos,https://www.spotrac.com/redirect/player/87622/,87622,SF,0,OF,Brazil,,
2024,Gabriel Guanchez,https://www.spotrac.com/redirect/player/87625/,87625,SEA,0,C,Venezuela,,
2024,Anderson Jimenez,https://www.spotrac.com/redirect/player/87626/,87626,SEA,0,P,Dominican Republic,,
2024,Deuri Castillo,https://www.spotrac.com/redirect/player/87627/,87627,SEA,0,SS,Dominican Republic,,
2024,Manuel De Cesare,https://www.spotrac.com/redirect/player/87628/,87628,SEA,0,OF,Venezuela,,
2024,Manuel Baez,https://www.spotrac.com/redirect/player/87629/,87629,SEA,0,C,Dominican Republic,495646,1988-05-20
2024,Zeus Nunez,https://www.spotrac.com/redirect/player/87630/,87630,SEA,0,SS,Dominican Republic,821192,2006-11-20
2024,Eliezer Orbe,https://www.spotrac.com/redirect/player/87631/,87631,SEA,0,P,Dominican Republic,,
2024,David Pena,https://www.spotrac.com/redirect/player/87632/,87632,SEA,0,P,Dominican Republic,,
2024,Erick Lugo,https://www.spotrac.com/redirect/player/87638/,87638,TB,0,C,Venezuela,,
2024,Antwan Leal,https://www.spotrac.com/redirect/player/87641/,87641,TB,0,P,Venezuela,,
2024,Jean Santana,https://www.spotrac.com/redirect/player/87642/,87642,TB,0,SS,Dominican Republic,,
2024,Emiliano Galan,https://www.spotrac.com/redirect/player/87646/,87646,TB,0,OF,Dominican Republic,,
2024,Jean Michael Santana,https://www.spotrac.com/redirect/player/87647/,87647,TB,0,OF,Dominican Republic,,
2024,Ricardo Guzman,https://www.spotrac.com/redirect/player/87648/,87648,TB,0,P,Dominican Republic,,
2024,Misael De La Cruz,https://www.spotrac.com/redirect/player/87649/,87649,TB,0,P,Dominican Republic,,
2024,Jhonny Aranguren,https://www.spotrac.com/redirect/player/87650/,87650,TB,0,P,Venezuela,,
2024,Andres Torres,https://www.spotrac.com/redirect/player/87651/,87651,TB,0,C,Venezuela,821770,2007-05-01
2024,Raul Vargas,https://www.spotrac.com/redirect/player/87652/,87652,TB,0,SS,Venezuela,821680,2006-09-15
2024,Samuel Peteti,https://www.spotrac.com/redirect/player/87653/,87653,TB,0,P,Venezuela,,
2024,Frank Chessman,https://www.spotrac.com/redirect/player/87654/,87654,TB,0,P,Venezuela,,
2024,Jahir Marin,https://www.spotrac.com/redirect/player/87655/,87655,TB,0,C,Venezuela,,
2024,Damian Alcala,https://www.spotrac.com/redirect/player/87656/,87656,TB,0,P,Dominican Republic,,
2024,Javier Sanchez,https://www.spotrac.com/redirect/player/87665/,87665,TEX,0,C,Venezuela,676020,1999-10-27
2024,Jonathan Rangel,https://www.spotrac.com/redirect/player/87673/,87673,TEX,0,OF,Venezuela,821158,2007-02-23
2024,Jesus Lopez,https://www.spotrac.com/redirect/player/87675/,87675,TEX,0,P,Venezuela,,
2024,Joaquin Arias Jr.,https://www.spotrac.com/redirect/player/87676/,87676,TEX,0,OF,Dominican Republic,,
2024,Yeisy Celesten,https://www.spotrac.com/redirect/player/87677/,87677,TEX,0,SS,Dominican Republic,,
2024,Jovensly Hilaire,https://www.spotrac.com/redirect/player/87679/,87679,TEX,0,OF,Haiti,,
2024,Ariel Yean,https://www.spotrac.com/redirect/player/87682/,87682,TEX,0,P,Dominican Republic,,
2024,Claudiel Lantigua,https://www.spotrac.com/redirect/player/87674/,87674,TEX,0,SS,Dominican Republic,,
2024,Andri Batista,https://www.spotrac.com/redirect/player/87680/,87680,TEX,0,OF,Dominican Republic,,
2024,Johmphy De La Cruz,https://www.spotrac.com/redirect/player/87681/,87681,TEX,0,SS,Dominican Republic,,
2024,Junior Arias,https://www.spotrac.com/redirect/player/87684/,87684,TOR,0,OF,Dominican Republic,,
2024,Pascual Archila,https://www.spotrac.com/redirect/player/87685/,87685,TOR,0,OF,Venezuela,,
2024,Juarlin Soto,https://www.spotrac.com/redirect/player/87687/,87687,TOR,0,SS,Dominican Republic,,
2024,Esmeiquel Arreche,https://www.spotrac.com/redirect/player/87688/,87688,TOR,0,C,Venezuela,,
2024,Javado Bain,https://www.spotrac.com/redirect/player/87689/,87689,TOR,0,SS,The Bahamas,,
2024,Yohandi Medina,https://www.spotrac.com/redirect/player/87690/,87690,TOR,0,P,Venezuela,,
2024,Randy Soto,https://www.spotrac.com/redirect/player/87691/,87691,TOR,0,C,Venezuela,,
2024,Angel Rivero,https://www.spotrac.com/redirect/player/87692/,87692,TOR,0,P,Venezuela,,
2024,Wilmer Blanca,https://www.spotrac.com/redirect/player/87693/,87693,TOR,0,OF,Venezuela,,
2024,Rafael Flores,https://www.spotrac.com/redirect/player/87694/,87694,TOR,0,SS,Venezuela,804668,2000-11-07
2024,Endry Reyes,https://www.spotrac.com/redirect/player/87695/,87695,TOR,0,SS,Dominican Republic,,
2024,Eddy Marmolejos,https://www.spotrac.com/redirect/player/87698/,87698,WSH,0,3B,Dominican Republic,,
2024,Robert Santos,https://www.spotrac.com/redirect/player/87699/,87699,WSH,0,OF,Dominican Republic,,
2024,Rodrigo Garcia,https://www.spotrac.com/redirect/player/87701/,87701,WSH,0,C,Venezuela,821001,2007-04-13
2024,Jhoan Tomas,https://www.spotrac.com/redirect/player/87702/,87702,WSH,0,P,Dominican Republic,,
2024,Emmanuel Carela,https://www.spotrac.com/redirect/player/87703/,87703,WSH,0,P,Dominican Republic,,
2024,Marlon De La Cruz,https://www.spotrac.com/redirect/player/87704/,87704,WSH,0,P,Dominican Republic,,
2024,Anyel Manzueta,https://www.spotrac.com/redirect/player/87705/,87705,WSH,0,P,Dominican Republic,821003,2006-10-15
2024,Anel Martinez,https://www.spotrac.com/redirect/player/87706/,87706,WSH,0,P,Dominican Republic,821239,2005-07-06
2024,Jean Robles,https://www.spotrac.com/redirect/player/87708/,87708,WSH,0,P,Dominican Republic,,
2024,Feldi Tavarez,https://www.spotrac.com/redirect/player/87709/,87709,WSH,0,C,Dominican Republic,,
